Filename	10-23-23-pegda-pegmea-0a380-0litfsi
Instrument name	DSC2A-01583 (172.23.160.11)
Operator	JJS
rundate	10/7/2024
Sample name	10-23-23-pegda-pegmea-0a380-0litfsi
proceduresegments	Ramp 5.00 °C/min to 120.00 °C; Ramp 5.00 °C/min to -100.00 °C; Ramp 5.00 °C/min to 120.00 °C; Ramp 5.00 °C/min to -100.00 °C; Ramp 5.00 °C/min to 120.00 °C
[step]
Ramp 5.00 °C/min to -100.00 °C
Time	Temperature	Heat Flow (Normalized)
168.43	-13.48	-0.176	-2.271
168.42	-13.52	-0.176	-2.271
168.42	-13.52	-0.176	-2.271
168.43	-13.50	-0.176	-2.271
168.43	-13.49	-0.176	-2.271
168.43	-13.48	-0.176	-2.271
168.43	-13.48	-0.176	-2.271
168.43	-13.47	-0.176	-2.271
168.42	-13.51	-0.176	-2.271
168.43	-13.48	-0.176	-2.271
168.43	-13.46	-0.176	-2.271
168.43	-13.45	-0.176	-2.271
168.44	-13.44	-0.176	-2.271
168.43	-13.47	-0.176	-2.271
168.43	-13.46	-0.176	-2.271
168.44	-13.44	-0.176	-2.271
168.44	-13.44	-0.176	-2.271
168.44	-13.43	-0.176	-2.271
168.44	-13.42	-0.176	-2.271
168.43	-13.45	-0.176	-2.271
168.44	-13.44	-0.176	-2.271
168.44	-13.42	-0.176	-2.271
168.44	-13.41	-0.176	-2.271
168.45	-13.40	-0.176	-2.271
168.45	-13.39	-0.176	-2.271
168.44	-13.43	-0.176	-2.271
168.45	-13.40	-0.176	-2.271
168.45	-13.39	-0.176	-2.271
168.45	-13.38	-0.176	-2.271
168.45	-13.38	-0.176	-2.271
168.45	-13.37	-0.176	-2.271
168.44	-13.41	-0.176	-2.271
168.45	-13.38	-0.176	-2.271
168.45	-13.37	-0.176	-2.271
168.45	-13.36	-0.176	-2.271
168.45	-13.35	-0.176	-2.271
168.46	-13.34	-0.176	-2.271
168.46	-13.33	-0.176	-2.271
168.45	-13.38	-0.176	-2.271
168.45	-13.36	-0.176	-2.271
168.46	-13.34	-0.176	-2.271
168.46	-13.33	-0.176	-2.271
168.46	-13.33	-0.176	-2.271
168.46	-13.32	-0.176	-2.271
168.45	-13.35	-0.176	-2.271
168.46	-13.33	-0.176	-2.271
168.46	-13.31	-0.176	-2.271
168.47	-13.30	-0.176	-2.271
168.47	-13.29	-0.176	-2.271
168.47	-13.28	-0.176	-2.271
168.46	-13.32	-0.176	-2.271
168.46	-13.31	-0.176	-2.271
168.47	-13.29	-0.176	-2.271
168.47	-13.28	-0.176	-2.271
168.47	-13.28	-0.176	-2.271
168.47	-13.27	-0.176	-2.271
168.47	-13.30	-0.176	-2.271
168.47	-13.28	-0.176	-2.271
168.47	-13.26	-0.176	-2.271
168.48	-13.25	-0.176	-2.271
168.48	-13.24	-0.176	-2.271
168.48	-13.23	-0.176	-2.271
168.47	-13.27	-0.176	-2.271
168.47	-13.26	-0.176	-2.271
168.48	-13.24	-0.176	-2.271
168.48	-13.23	-0.176	-2.271
168.48	-13.23	-0.176	-2.271
168.48	-13.22	-0.176	-2.271
168.48	-13.25	-0.176	-2.271
168.48	-13.23	-0.176	-2.271
168.48	-13.21	-0.176	-2.271
168.48	-13.20	-0.176	-2.271
168.49	-13.19	-0.176	-2.271
168.49	-13.19	-0.176	-2.271
168.48	-13.22	-0.176	-2.271
168.48	-13.20	-0.176	-2.271
168.49	-13.19	-0.176	-2.271
168.49	-13.19	-0.176	-2.271
168.49	-13.18	-0.176	-2.271
168.49	-13.17	-0.176	-2.271
168.49	-13.16	-0.176	-2.271
168.48	-13.21	-0.176	-2.271
168.49	-13.18	-0.176	-2.271
168.49	-13.16	-0.176	-2.271
168.50	-13.15	-0.176	-2.271
168.50	-13.14	-0.176	-2.271
168.50	-13.13	-0.176	-2.271
168.49	-13.17	-0.176	-2.271
168.50	-13.15	-0.176	-2.271
168.50	-13.13	-0.176	-2.271
168.50	-13.13	-0.176	-2.271
168.50	-13.12	-0.176	-2.271
168.50	-13.11	-0.176	-2.271
168.50	-13.10	-0.176	-2.271
168.50	-13.14	-0.176	-2.271
168.50	-13.13	-0.176	-2.271
168.50	-13.11	-0.176	-2.271
168.50	-13.10	-0.176	-2.271
168.51	-13.09	-0.176	-2.271
168.51	-13.08	-0.176	-2.271
168.51	-13.08	-0.176	-2.271
168.50	-13.12	-0.176	-2.271
168.51	-13.09	-0.176	-2.271
168.51	-13.08	-0.176	-2.271
168.51	-13.07	-0.176	-2.271
168.51	-13.06	-0.176	-2.271
168.52	-13.05	-0.176	-2.271
168.52	-13.04	-0.176	-2.271
168.52	-13.03	-0.176	-2.271
168.51	-13.08	-0.176	-2.271
168.51	-13.07	-0.176	-2.271
168.52	-13.05	-0.176	-2.271
168.52	-13.04	-0.176	-2.271
168.52	-13.03	-0.176	-2.271
168.52	-13.03	-0.176	-2.271
168.52	-13.02	-0.176	-2.271
168.51	-13.06	-0.176	-2.271
168.52	-13.03	-0.176	-2.271
168.52	-13.01	-0.176	-2.271
168.53	-13.00	-0.176	-2.271
168.53	-12.99	-0.176	-2.271
168.53	-12.98	-0.176	-2.271
168.53	-12.98	-0.176	-2.271
168.52	-13.02	-0.176	-2.271
168.52	-13.01	-0.176	-2.271
168.53	-12.99	-0.176	-2.271
168.53	-12.98	-0.176	-2.271
168.53	-12.98	-0.176	-2.271
168.53	-12.97	-0.176	-2.271
168.53	-12.96	-0.176	-2.271
168.53	-12.95	-0.176	-2.271
168.53	-13.00	-0.176	-2.271
168.53	-12.97	-0.176	-2.271
168.53	-12.95	-0.176	-2.271
168.54	-12.94	-0.176	-2.271
168.54	-12.94	-0.176	-2.271
168.54	-12.93	-0.176	-2.271
168.54	-12.92	-0.176	-2.270
168.53	-12.96	-0.176	-2.271
168.54	-12.94	-0.176	-2.271
168.54	-12.93	-0.176	-2.271
168.54	-12.92	-0.176	-2.270
168.54	-12.91	-0.176	-2.270
168.55	-12.90	-0.176	-2.270
168.55	-12.89	-0.176	-2.270
168.55	-12.88	-0.176	-2.270
168.54	-12.94	-0.176	-2.271
168.55	-12.90	-0.176	-2.270
168.55	-12.89	-0.176	-2.270
168.55	-12.88	-0.176	-2.270
168.55	-12.88	-0.176	-2.270
168.55	-12.87	-0.176	-2.270
168.55	-12.86	-0.176	-2.270
168.55	-12.85	-0.176	-2.270
168.56	-12.84	-0.176	-2.270
168.54	-12.91	-0.176	-2.270
168.55	-12.88	-0.176	-2.270
168.55	-12.86	-0.176	-2.270
168.55	-12.85	-0.176	-2.270
168.56	-12.84	-0.176	-2.270
168.56	-12.83	-0.176	-2.270
168.56	-12.83	-0.176	-2.270
168.56	-12.82	-0.176	-2.270
168.56	-12.81	-0.176	-2.270
168.57	-12.80	-0.176	-2.270
168.57	-12.79	-0.176	-2.270
168.57	-12.78	-0.176	-2.270
168.55	-12.87	-0.176	-2.270
168.56	-12.83	-0.176	-2.270
168.56	-12.82	-0.176	-2.270
168.56	-12.81	-0.176	-2.270
168.57	-12.80	-0.176	-2.270
168.57	-12.79	-0.176	-2.270
168.57	-12.78	-0.176	-2.270
168.57	-12.78	-0.176	-2.270
168.57	-12.77	-0.176	-2.270
168.57	-12.76	-0.176	-2.270
168.58	-12.75	-0.176	-2.270
168.56	-12.83	-0.176	-2.270
168.57	-12.78	-0.176	-2.270
168.57	-12.76	-0.176	-2.270
168.58	-12.75	-0.176	-2.270
168.58	-12.74	-0.176	-2.270
168.58	-12.73	-0.176	-2.270
168.58	-12.72	-0.176	-2.270
168.58	-12.72	-0.176	-2.270
168.58	-12.71	-0.176	-2.270
168.57	-12.77	-0.176	-2.270
168.58	-12.74	-0.176	-2.270
168.58	-12.72	-0.176	-2.270
168.58	-12.72	-0.176	-2.270
168.58	-12.71	-0.176	-2.270
168.58	-12.70	-0.176	-2.270
168.59	-12.69	-0.176	-2.270
168.59	-12.68	-0.176	-2.270
168.58	-12.73	-0.176	-2.270
168.58	-12.70	-0.176	-2.270
168.59	-12.68	-0.176	-2.270
168.59	-12.68	-0.176	-2.270
168.59	-12.67	-0.176	-2.270
168.59	-12.66	-0.176	-2.270
168.60	-12.65	-0.176	-2.270
168.59	-12.69	-0.176	-2.270
168.59	-12.67	-0.176	-2.270
168.59	-12.66	-0.176	-2.270
168.60	-12.65	-0.176	-2.270
168.60	-12.64	-0.176	-2.270
168.60	-12.63	-0.176	-2.270
168.60	-12.63	-0.176	-2.270
168.59	-12.68	-0.176	-2.270
168.60	-12.64	-0.176	-2.270
168.60	-12.63	-0.176	-2.270
168.60	-12.62	-0.176	-2.270
168.60	-12.61	-0.176	-2.270
168.60	-12.63	-0.176	-2.270
168.60	-12.62	-0.176	-2.270
168.60	-12.60	-0.176	-2.270
168.61	-12.59	-0.176	-2.270
168.61	-12.58	-0.176	-2.270
168.61	-12.58	-0.176	-2.270
168.60	-12.61	-0.176	-2.270
168.60	-12.60	-0.176	-2.270
168.61	-12.58	-0.176	-2.270
168.61	-12.58	-0.176	-2.270
168.61	-12.57	-0.176	-2.270
168.61	-12.56	-0.176	-2.270
168.61	-12.59	-0.176	-2.270
168.62	-12.55	-0.176	-2.270
168.62	-12.53	-0.176	-2.270
168.62	-12.53	-0.176	-2.270
168.62	-12.52	-0.176	-2.270
168.62	-12.51	-0.176	-2.270
168.62	-12.54	-0.176	-2.270
168.61	-12.57	-0.176	-2.270
168.62	-12.55	-0.176	-2.270
168.62	-12.54	-0.176	-2.270
168.62	-12.53	-0.176	-2.270
168.62	-12.53	-0.176	-2.270
168.62	-12.52	-0.176	-2.270
168.62	-12.51	-0.176	-2.270
168.61	-12.56	-0.176	-2.270
168.63	-12.50	-0.176	-2.270
168.63	-12.48	-0.176	-2.270
168.63	-12.47	-0.176	-2.270
168.63	-12.47	-0.176	-2.270
168.63	-12.46	-0.176	-2.270
168.63	-12.49	-0.176	-2.270
168.63	-12.50	-0.176	-2.270
168.63	-12.48	-0.176	-2.270
168.63	-12.47	-0.176	-2.270
168.63	-12.47	-0.176	-2.270
168.63	-12.46	-0.176	-2.270
168.63	-12.45	-0.176	-2.270
168.63	-12.49	-0.176	-2.270
168.63	-12.45	-0.176	-2.270
168.64	-12.43	-0.176	-2.270
168.64	-12.43	-0.176	-2.270
168.64	-12.42	-0.176	-2.270
168.64	-12.41	-0.176	-2.270
168.64	-12.44	-0.176	-2.270
168.64	-12.44	-0.176	-2.270
168.64	-12.43	-0.176	-2.270
168.64	-12.42	-0.176	-2.270
168.64	-12.41	-0.176	-2.270
168.65	-12.40	-0.176	-2.270
168.64	-12.43	-0.176	-2.270
168.65	-12.40	-0.176	-2.270
168.65	-12.38	-0.176	-2.270
168.65	-12.38	-0.176	-2.270
168.65	-12.37	-0.176	-2.270
168.65	-12.36	-0.176	-2.270
168.65	-12.35	-0.176	-2.270
168.65	-12.39	-0.176	-2.270
168.65	-12.39	-0.176	-2.270
168.65	-12.38	-0.176	-2.270
168.65	-12.37	-0.176	-2.270
168.65	-12.36	-0.176	-2.270
168.65	-12.35	-0.176	-2.270
168.66	-12.34	-0.176	-2.270
168.65	-12.38	-0.176	-2.270
168.66	-12.34	-0.176	-2.270
168.66	-12.33	-0.176	-2.270
168.66	-12.32	-0.176	-2.270
168.66	-12.31	-0.176	-2.270
168.67	-12.30	-0.176	-2.270
168.67	-12.29	-0.176	-2.270
168.66	-12.33	-0.176	-2.270
168.66	-12.33	-0.176	-2.270
168.66	-12.32	-0.176	-2.270
168.66	-12.31	-0.176	-2.270
168.67	-12.30	-0.176	-2.270
168.67	-12.29	-0.176	-2.270
168.66	-12.33	-0.176	-2.270
168.67	-12.28	-0.176	-2.270
168.67	-12.27	-0.176	-2.270
168.67	-12.26	-0.176	-2.270
168.68	-12.25	-0.176	-2.270
168.68	-12.24	-0.176	-2.270
168.67	-12.28	-0.176	-2.270
168.67	-12.28	-0.176	-2.270
168.67	-12.27	-0.176	-2.270
168.67	-12.26	-0.176	-2.270
168.68	-12.25	-0.176	-2.270
168.68	-12.24	-0.176	-2.270
168.68	-12.23	-0.176	-2.270
168.67	-12.28	-0.176	-2.270
168.68	-12.23	-0.176	-2.270
168.68	-12.22	-0.176	-2.270
168.68	-12.21	-0.176	-2.270
168.68	-12.20	-0.176	-2.270
168.69	-12.19	-0.176	-2.270
168.68	-12.23	-0.176	-2.270
168.68	-12.23	-0.176	-2.270
168.68	-12.21	-0.176	-2.270
168.68	-12.20	-0.176	-2.270
168.69	-12.19	-0.176	-2.270
168.69	-12.18	-0.176	-2.270
168.69	-12.17	-0.176	-2.270
168.68	-12.22	-0.176	-2.270
168.69	-12.18	-0.176	-2.270
168.69	-12.17	-0.176	-2.270
168.69	-12.16	-0.176	-2.270
168.70	-12.15	-0.176	-2.270
168.70	-12.14	-0.176	-2.270
168.69	-12.17	-0.176	-2.270
168.69	-12.17	-0.176	-2.270
168.70	-12.15	-0.176	-2.270
168.70	-12.14	-0.176	-2.270
168.70	-12.13	-0.176	-2.270
168.70	-12.13	-0.176	-2.270
168.70	-12.12	-0.176	-2.270
168.69	-12.16	-0.176	-2.270
168.70	-12.13	-0.176	-2.270
168.70	-12.12	-0.176	-2.270
168.70	-12.11	-0.176	-2.270
168.70	-12.10	-0.176	-2.270
168.71	-12.09	-0.176	-2.270
168.71	-12.08	-0.176	-2.270
168.70	-12.13	-0.176	-2.270
168.70	-12.11	-0.176	-2.270
168.71	-12.09	-0.176	-2.270
168.71	-12.08	-0.176	-2.270
168.71	-12.08	-0.176	-2.270
168.71	-12.07	-0.176	-2.270
168.71	-12.06	-0.176	-2.270
168.72	-12.05	-0.176	-2.270
168.72	-12.04	-0.176	-2.270
168.72	-12.03	-0.176	-2.270
168.70	-12.10	-0.176	-2.270
168.71	-12.08	-0.176	-2.270
168.71	-12.06	-0.176	-2.270
168.72	-12.05	-0.176	-2.270
168.72	-12.04	-0.176	-2.270
168.72	-12.03	-0.176	-2.270
168.72	-12.02	-0.176	-2.270
168.72	-12.02	-0.176	-2.270
168.72	-12.01	-0.176	-2.270
168.73	-12.00	-0.176	-2.270
168.73	-11.99	-0.176	-2.270
168.73	-11.98	-0.176	-2.270
168.71	-12.07	-0.176	-2.270
168.72	-12.02	-0.176	-2.270
168.72	-12.01	-0.176	-2.270
168.73	-12.00	-0.176	-2.270
168.73	-11.99	-0.176	-2.270
168.73	-11.98	-0.176	-2.270
168.73	-11.97	-0.176	-2.270
168.73	-11.97	-0.176	-2.270
168.73	-11.96	-0.176	-2.269
168.73	-11.95	-0.176	-2.269
168.74	-11.94	-0.176	-2.269
168.74	-11.93	-0.176	-2.269
168.74	-11.92	-0.176	-2.269
168.74	-11.92	-0.176	-2.269
168.72	-12.02	-0.176	-2.270
168.73	-11.97	-0.176	-2.270
168.73	-11.96	-0.176	-2.269
168.73	-11.95	-0.176	-2.269
168.74	-11.94	-0.176	-2.269
168.74	-11.93	-0.176	-2.269
168.74	-11.92	-0.176	-2.269
168.74	-11.92	-0.176	-2.269
168.74	-11.91	-0.176	-2.270
168.75	-11.90	-0.176	-2.270
168.73	-11.97	-0.176	-2.270
168.75	-11.89	-0.176	-2.270
168.75	-11.87	-0.176	-2.270
168.75	-11.87	-0.176	-2.270
168.75	-11.86	-0.176	-2.270
168.75	-11.85	-0.176	-2.270
168.75	-11.88	-0.176	-2.270
168.74	-11.91	-0.176	-2.270
168.75	-11.89	-0.176	-2.270
168.75	-11.88	-0.176	-2.270
168.75	-11.87	-0.176	-2.270
168.75	-11.87	-0.176	-2.270
168.75	-11.86	-0.176	-2.270
168.75	-11.85	-0.176	-2.270
168.76	-11.84	-0.176	-2.270
168.75	-11.90	-0.176	-2.270
168.76	-11.84	-0.176	-2.270
168.76	-11.82	-0.176	-2.269
168.76	-11.82	-0.176	-2.269
168.76	-11.81	-0.176	-2.269
168.77	-11.80	-0.176	-2.269
168.77	-11.79	-0.176	-2.269
168.77	-11.78	-0.176	-2.269
168.76	-11.83	-0.176	-2.270
168.76	-11.83	-0.176	-2.270
168.76	-11.82	-0.176	-2.269
168.76	-11.81	-0.176	-2.269
168.77	-11.80	-0.176	-2.269
168.77	-11.79	-0.176	-2.269
168.77	-11.78	-0.176	-2.269
168.77	-11.78	-0.176	-2.269
168.76	-11.82	-0.176	-2.269
168.77	-11.78	-0.176	-2.269
168.77	-11.76	-0.176	-2.269
168.78	-11.75	-0.176	-2.269
168.78	-11.74	-0.176	-2.269
168.78	-11.73	-0.176	-2.269
168.78	-11.72	-0.176	-2.269
168.77	-11.77	-0.176	-2.269
168.77	-11.77	-0.176	-2.269
168.78	-11.75	-0.176	-2.269
168.78	-11.74	-0.176	-2.269
168.78	-11.73	-0.176	-2.269
168.78	-11.72	-0.176	-2.269
168.78	-11.72	-0.176	-2.270
168.78	-11.71	-0.176	-2.270
168.77	-11.76	-0.176	-2.269
168.78	-11.72	-0.176	-2.270
168.78	-11.70	-0.176	-2.270
168.79	-11.69	-0.176	-2.270
168.79	-11.68	-0.176	-2.269
168.78	-11.71	-0.176	-2.270
168.78	-11.70	-0.176	-2.270
168.79	-11.68	-0.176	-2.269
168.79	-11.67	-0.176	-2.269
168.79	-11.67	-0.176	-2.269
168.79	-11.66	-0.176	-2.269
168.80	-11.65	-0.176	-2.269
168.79	-11.69	-0.176	-2.270
168.79	-11.67	-0.176	-2.269
168.79	-11.66	-0.176	-2.269
168.80	-11.65	-0.176	-2.269
168.80	-11.64	-0.176	-2.269
168.80	-11.63	-0.176	-2.269
168.79	-11.67	-0.176	-2.269
168.80	-11.63	-0.176	-2.269
168.80	-11.63	-0.176	-2.269
168.80	-11.62	-0.176	-2.269
168.80	-11.61	-0.176	-2.269
168.80	-11.60	-0.176	-2.270
168.80	-11.64	-0.176	-2.269
168.80	-11.63	-0.176	-2.269
168.80	-11.61	-0.176	-2.269
168.80	-11.60	-0.176	-2.270
168.81	-11.59	-0.176	-2.270
168.80	-11.62	-0.176	-2.269
168.81	-11.58	-0.176	-2.270
168.81	-11.57	-0.176	-2.270
168.81	-11.56	-0.176	-2.270
168.82	-11.55	-0.176	-2.269
168.82	-11.54	-0.176	-2.269
168.81	-11.58	-0.176	-2.270
168.81	-11.59	-0.176	-2.270
168.81	-11.58	-0.176	-2.270
168.81	-11.57	-0.176	-2.270
168.81	-11.56	-0.176	-2.270
168.82	-11.55	-0.176	-2.269
168.82	-11.54	-0.176	-2.269
168.82	-11.53	-0.176	-2.269
168.81	-11.58	-0.176	-2.270
168.82	-11.53	-0.176	-2.269
168.82	-11.52	-0.176	-2.269
168.82	-11.51	-0.176	-2.269
168.83	-11.50	-0.176	-2.269
168.83	-11.49	-0.176	-2.269
168.82	-11.53	-0.176	-2.269
168.82	-11.53	-0.176	-2.269
168.82	-11.51	-0.176	-2.269
168.83	-11.50	-0.176	-2.269
168.83	-11.49	-0.176	-2.269
168.83	-11.48	-0.176	-2.269
168.83	-11.47	-0.176	-2.269
168.82	-11.52	-0.176	-2.269
168.83	-11.48	-0.176	-2.269
168.83	-11.47	-0.176	-2.269
168.83	-11.46	-0.176	-2.269
168.83	-11.45	-0.176	-2.269
168.84	-11.44	-0.176	-2.269
168.83	-11.47	-0.176	-2.269
168.83	-11.47	-0.176	-2.269
168.83	-11.45	-0.176	-2.269
168.84	-11.44	-0.176	-2.269
168.84	-11.43	-0.176	-2.269
168.84	-11.42	-0.176	-2.269
168.83	-11.46	-0.176	-2.269
168.84	-11.43	-0.176	-2.269
168.84	-11.42	-0.176	-2.269
168.84	-11.41	-0.176	-2.269
168.85	-11.40	-0.176	-2.269
168.85	-11.39	-0.176	-2.269
168.84	-11.42	-0.176	-2.269
168.84	-11.42	-0.176	-2.269
168.85	-11.40	-0.176	-2.269
168.85	-11.39	-0.176	-2.269
168.85	-11.38	-0.176	-2.269
168.85	-11.37	-0.176	-2.269
168.85	-11.37	-0.176	-2.269
168.84	-11.41	-0.176	-2.269
168.85	-11.38	-0.176	-2.269
168.85	-11.37	-0.176	-2.269
168.85	-11.36	-0.176	-2.269
168.85	-11.35	-0.176	-2.269
168.86	-11.34	-0.176	-2.269
168.86	-11.33	-0.176	-2.269
168.86	-11.32	-0.176	-2.269
168.85	-11.37	-0.176	-2.269
168.85	-11.36	-0.176	-2.269
168.86	-11.34	-0.176	-2.269
168.86	-11.33	-0.176	-2.269
168.86	-11.32	-0.176	-2.269
168.86	-11.32	-0.176	-2.269
168.86	-11.31	-0.176	-2.269
168.85	-11.35	-0.176	-2.269
168.86	-11.32	-0.176	-2.269
168.87	-11.30	-0.176	-2.269
168.87	-11.29	-0.176	-2.269
168.87	-11.28	-0.176	-2.269
168.86	-11.31	-0.176	-2.269
168.87	-11.30	-0.176	-2.269
168.87	-11.28	-0.176	-2.269
168.87	-11.27	-0.176	-2.269
168.87	-11.27	-0.176	-2.269
168.87	-11.26	-0.176	-2.269
168.87	-11.29	-0.176	-2.269
168.87	-11.27	-0.176	-2.269
168.87	-11.26	-0.176	-2.269
168.88	-11.25	-0.176	-2.269
168.88	-11.24	-0.176	-2.269
168.88	-11.23	-0.176	-2.269
168.88	-11.22	-0.176	-2.269
168.87	-11.27	-0.176	-2.269
168.88	-11.25	-0.176	-2.269
168.88	-11.23	-0.176	-2.269
168.88	-11.22	-0.176	-2.269
168.88	-11.22	-0.176	-2.269
168.88	-11.21	-0.176	-2.269
168.88	-11.20	-0.176	-2.269
168.89	-11.19	-0.176	-2.269
168.89	-11.18	-0.176	-2.269
168.89	-11.17	-0.176	-2.269
168.89	-11.17	-0.176	-2.269
168.88	-11.24	-0.176	-2.269
168.88	-11.22	-0.176	-2.269
168.88	-11.20	-0.176	-2.269
168.89	-11.19	-0.176	-2.269
168.89	-11.18	-0.176	-2.269
168.89	-11.17	-0.176	-2.269
168.89	-11.17	-0.176	-2.269
168.89	-11.16	-0.176	-2.269
168.90	-11.15	-0.176	-2.269
168.90	-11.14	-0.176	-2.269
168.90	-11.13	-0.176	-2.269
168.90	-11.12	-0.176	-2.269
168.90	-11.12	-0.176	-2.269
168.90	-11.11	-0.176	-2.269
168.90	-11.10	-0.176	-2.269
168.91	-11.09	-0.176	-2.269
168.88	-11.21	-0.176	-2.269
168.90	-11.15	-0.176	-2.269
168.90	-11.14	-0.176	-2.269
168.90	-11.13	-0.176	-2.269
168.90	-11.12	-0.176	-2.269
168.90	-11.12	-0.176	-2.269
168.90	-11.11	-0.176	-2.269
168.90	-11.10	-0.176	-2.269
168.91	-11.09	-0.176	-2.269
168.91	-11.08	-0.176	-2.269
168.91	-11.07	-0.176	-2.269
168.91	-11.07	-0.176	-2.269
168.91	-11.06	-0.176	-2.269
168.92	-11.05	-0.176	-2.269
168.89	-11.16	-0.176	-2.269
168.91	-11.08	-0.176	-2.269
168.91	-11.07	-0.176	-2.269
168.91	-11.06	-0.176	-2.269
168.92	-11.05	-0.176	-2.269
168.92	-11.04	-0.176	-2.269
168.92	-11.03	-0.176	-2.269
168.92	-11.03	-0.176	-2.269
168.92	-11.02	-0.176	-2.269
168.91	-11.07	-0.176	-2.269
168.92	-11.04	-0.176	-2.269
168.92	-11.03	-0.176	-2.269
168.92	-11.02	-0.176	-2.269
168.92	-11.01	-0.176	-2.269
168.93	-11.00	-0.176	-2.269
168.93	-10.99	-0.176	-2.269
168.92	-11.03	-0.176	-2.269
168.92	-11.01	-0.176	-2.269
168.93	-10.99	-0.176	-2.269
168.93	-10.98	-0.176	-2.269
168.93	-10.98	-0.176	-2.269
168.93	-10.97	-0.176	-2.269
168.93	-11.00	-0.176	-2.269
168.93	-10.98	-0.176	-2.269
168.93	-10.97	-0.176	-2.269
168.93	-10.96	-0.176	-2.269
168.93	-10.95	-0.176	-2.269
168.94	-10.94	-0.176	-2.269
168.94	-10.93	-0.176	-2.269
168.93	-10.98	-0.176	-2.269
168.93	-10.96	-0.176	-2.269
168.94	-10.94	-0.176	-2.269
168.94	-10.93	-0.176	-2.269
168.94	-10.92	-0.176	-2.269
168.94	-10.92	-0.176	-2.269
168.93	-10.95	-0.176	-2.269
168.94	-10.92	-0.176	-2.269
168.94	-10.91	-0.176	-2.269
168.95	-10.90	-0.176	-2.269
168.95	-10.89	-0.176	-2.269
168.95	-10.88	-0.176	-2.269
168.94	-10.92	-0.176	-2.269
168.94	-10.91	-0.176	-2.269
168.95	-10.89	-0.176	-2.269
168.95	-10.88	-0.176	-2.269
168.95	-10.87	-0.176	-2.269
168.95	-10.87	-0.176	-2.269
168.95	-10.86	-0.176	-2.269
168.95	-10.85	-0.176	-2.269
168.95	-10.90	-0.176	-2.269
168.95	-10.87	-0.176	-2.269
168.95	-10.86	-0.176	-2.269
168.95	-10.85	-0.176	-2.269
168.96	-10.84	-0.176	-2.269
168.96	-10.83	-0.176	-2.269
168.95	-10.87	-0.176	-2.269
168.96	-10.84	-0.176	-2.269
168.96	-10.82	-0.176	-2.269
168.96	-10.82	-0.176	-2.269
168.96	-10.81	-0.176	-2.269
168.97	-10.80	-0.176	-2.269
168.96	-10.83	-0.176	-2.269
168.96	-10.82	-0.176	-2.269
168.96	-10.81	-0.176	-2.269
168.97	-10.80	-0.176	-2.269
168.97	-10.79	-0.176	-2.269
168.97	-10.78	-0.176	-2.269
168.97	-10.77	-0.176	-2.269
168.97	-10.76	-0.176	-2.269
168.96	-10.82	-0.176	-2.269
168.97	-10.79	-0.176	-2.269
168.97	-10.77	-0.176	-2.269
168.97	-10.76	-0.176	-2.269
168.97	-10.76	-0.176	-2.269
168.98	-10.75	-0.176	-2.269
168.97	-10.78	-0.176	-2.269
168.98	-10.75	-0.176	-2.269
168.98	-10.74	-0.176	-2.269
168.98	-10.73	-0.176	-2.269
168.98	-10.72	-0.176	-2.269
168.98	-10.72	-0.176	-2.269
168.98	-10.71	-0.176	-2.269
168.97	-10.76	-0.176	-2.269
168.98	-10.74	-0.176	-2.269
168.98	-10.72	-0.176	-2.269
168.98	-10.72	-0.176	-2.269
168.98	-10.71	-0.176	-2.269
168.98	-10.70	-0.176	-2.269
168.99	-10.69	-0.176	-2.269
168.99	-10.68	-0.176	-2.269
168.98	-10.73	-0.176	-2.269
168.98	-10.70	-0.176	-2.269
168.99	-10.68	-0.176	-2.269
168.99	-10.67	-0.176	-2.269
168.99	-10.66	-0.176	-2.269
168.99	-10.66	-0.176	-2.269
169.00	-10.65	-0.176	-2.269
168.99	-10.69	-0.176	-2.269
168.99	-10.67	-0.176	-2.269
168.99	-10.66	-0.176	-2.269
169.00	-10.65	-0.176	-2.269
169.00	-10.64	-0.176	-2.269
169.00	-10.63	-0.176	-2.269
169.00	-10.62	-0.176	-2.269
169.00	-10.62	-0.176	-2.269
168.99	-10.66	-0.176	-2.269
169.00	-10.64	-0.176	-2.269
169.00	-10.62	-0.176	-2.269
169.00	-10.62	-0.176	-2.269
169.00	-10.61	-0.176	-2.269
169.00	-10.60	-0.176	-2.269
169.00	-10.63	-0.176	-2.269
169.00	-10.61	-0.176	-2.269
169.01	-10.59	-0.176	-2.269
169.01	-10.58	-0.176	-2.269
169.01	-10.57	-0.176	-2.269
169.01	-10.57	-0.176	-2.269
169.00	-10.60	-0.176	-2.269
169.01	-10.58	-0.176	-2.269
169.01	-10.57	-0.176	-2.269
169.01	-10.57	-0.176	-2.269
169.01	-10.56	-0.176	-2.269
169.02	-10.55	-0.176	-2.269
169.02	-10.54	-0.176	-2.269
169.01	-10.59	-0.176	-2.269
169.01	-10.56	-0.176	-2.269
169.02	-10.54	-0.176	-2.269
169.02	-10.53	-0.176	-2.269
169.02	-10.52	-0.176	-2.269
169.02	-10.52	-0.176	-2.269
169.02	-10.51	-0.176	-2.269
169.02	-10.55	-0.176	-2.269
169.02	-10.53	-0.176	-2.269
169.02	-10.52	-0.176	-2.269
169.02	-10.51	-0.176	-2.269
169.03	-10.50	-0.176	-2.269
169.03	-10.49	-0.176	-2.269
